State,City,Station,Format,City Match,State Match,FCC URL
South Carolina,Columbia,WXBT HD-2 - Columbia's BIN 105.5 - Black-oriented news,Unknown Format,No,No,
South Carolina,Columbia,WHXT/WSCZ,Hot 103.9/93.9,No,Yes,https://publicfiles.fcc.gov/fm-profile/WHXT/rss
South Carolina,Columbia,WLXC,Kiss 103.1,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WLXC/rss
South Carolina,Columbia,WWDM,101.3 The Big DM,No,Yes,https://publicfiles.fcc.gov/fm-profile/WWDM/rss
South Carolina,Myrtle Beach,WMIR,Rejoice 1200 AM/103.5,No,Yes,https://publicfiles.fcc.gov/am-profile/WMIR/rss
South Carolina,Myrtle Beach,WPJS,Gospel 1330 AM,No,Yes,https://publicfiles.fcc.gov/am-profile/WPJS/rss
South Carolina,Myrtle Beach,WDAI,98.5 Kiss FM,No,Yes,https://publicfiles.fcc.gov/fm-profile/WDAI/rss
South Carolina,Florence,WBZF / WYNN,Glory 98.5 FM/540 AM,No,Yes,https://publicfiles.fcc.gov/fm-profile/WBZF/rss
South Carolina,Florence,WJAY - 98.3 FM/1280 AM - Urban Gospel,Unknown Format,No,No,
South Carolina,Florence,WALD - 98.7 FM/1080 AM - Urban Gospel,Unknown Format,No,No,
South Carolina,Florence,WPDT,Almighty 105.1,No,Yes,https://publicfiles.fcc.gov/fm-profile/WPDT/rss
South Carolina,Florence,WCMG,Magic 94.3,No,Yes,https://publicfiles.fcc.gov/fm-profile/WCMG/rss
South Carolina,Florence,WZTF,The Flo 102.9,No,Yes,https://publicfiles.fcc.gov/fm-profile/WZTF/rss
South Carolina,Florence,WYNN,WYNN 106.3,No,No,https://publicfiles.fcc.gov/am-profile/KWYN/rss
South Carolina,Florence,WDAR-FM,105.5 The Beat,No,Yes,https://publicfiles.fcc.gov/fm-profile/WDAR-FM/rss
South Carolina,Florence,WSIM-HD2 - Jamz 107.5 - Classic Hip Hop,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/WSIM/rss
South Carolina,Sumter,WXHL - Reach Gospel Radio 89.1 - Urban Gospel,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/WXHL-FM/rss
South Carolina,Sumter,WLJI,Almighty 98.3,No,Yes,https://publicfiles.fcc.gov/fm-profile/WLJI/rss
South Carolina,Sumter,WWHM,Old Skool 93.3/92.3,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WWHM/rss
South Carolina,Orangeburg,WOCS,93.7,No,No,
South Carolina,Orangeburg,WQKI-FM,Jamz 95.7,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WQKI-FM/rss
South Carolina,Orangeburg,WSPX,Almighty 94.5,No,Yes,https://publicfiles.fcc.gov/fm-profile/WSPX/rss
South Carolina,Camden,WEAF - 1130 AM/99.5 - Urban Gospel,Unknown Format,No,No,
South Carolina,St. Stephen,WTUA,Power 106,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WTUA/rss
South Carolina,Beaufort,WVGB - Praise 94.5/1490 AM -Urban Gospel,Unknown Format,No,No,
South Carolina,Beaufort,WKWQ - 100.7 -Urban Adult Contemporary,Unknown Format,No,No,
South Carolina,Greenwood,WCZZ - Magic 102.7/1090 AM - Urban Oldies,Unknown Format,No,No,
South Carolina,Denmark,"WVCD - 96.5 FM/790 AM - Urban Adult Contemporary, Urban Gospel",Unknown Format,No,No,
South Carolina,Chester,WGCD - Urban adult contemporary,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WGCD/rss
Tennessee,Memphis,WBBP,AM 1480 - Urban Gospel,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WBBP/rss
Tennessee,Memphis,WDIA,WDIA AM1070,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WDIA/rss
Tennessee,Memphis,WLOK,1340 WLOK,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WLOK/rss
Tennessee,Memphis,WLRM,Love WLRM 1380AM,No,Yes,https://publicfiles.fcc.gov/am-profile/WLRM/rss
Tennessee,Memphis,KJMS,V-101.1,No,No,https://publicfiles.fcc.gov/fm-profile/KJMS/rss
Tennessee,Memphis,KJMS-HD2 - Black Information Network - Black-oriented news,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/KJMS/rss
Tennessee,Memphis,KXHT,Hot 107.1,No,No,https://publicfiles.fcc.gov/fm-profile/KXHT/rss
Tennessee,Memphis,WHAL-FM,Hallelujah 95.7,No,No,https://publicfiles.fcc.gov/fm-profile/WHAL-FM/rss
Tennessee,Memphis,WHRK,K-97.1,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WHRK/rss
Tennessee,Memphis,WRBO,103.5 WRBO,No,No,https://publicfiles.fcc.gov/fm-profile/WRBO/rss
Tennessee,Memphis,WQOX - 88.5 The Voice Of MSCS - Urban Adult Contemporary,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WQOX/rss
Tennessee,Memphis,WHBQ-HD2 - Bumpin 96.3 - Classic hip hop,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WHBQ/rss
Tennessee,Nashville,WNTC - 790 AM & 104.9 FM The Gospel - Urban Gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WNTC/rss
Tennessee,Nashville,WVOL,WVOL 1470 AM,No,Yes,https://publicfiles.fcc.gov/am-profile/WVOL/rss
Tennessee,Nashville,WQQK,92Q,No,Yes,https://publicfiles.fcc.gov/fm-profile/WQQK/rss
Tennessee,Nashville,WUBT,101.1 The Beat,No,No,https://publicfiles.fcc.gov/fm-profile/WUBT/rss
Tennessee,Nashville,WPRT-HD2 - 102.1 The Ville - Urban adult contemporary,Unknown Format,No,No,https://publicfiles.fcc.gov/am-profile/WPRT/rss
Tennessee,Nashville,WNRQ-HD2/W248BQ - Nashville's BIN 97.5 - Black-oriented news,Unknown Format,No,No,
Tennessee,Knoxville,WJBE,Jammin' 99.7 FM & 1040 AM,No,Yes,https://publicfiles.fcc.gov/am-profile/WJBE/rss
Tennessee,Knoxville,WKHT,Hot 104.5,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WKHT/rss
Tennessee,Knoxville,WTLT - Lit 97.1 - Urban contemporary,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WTLT/rss
Tennessee,Chattanooga,WNOO,107.3 FM & 1260 AM,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WNOO/rss
Tennessee,Chattanooga,WJTT,Power 94,No,Yes,https://publicfiles.fcc.gov/fm-profile/WJTT/rss
Tennessee,Chattanooga,WMPZ,G93,No,Yes,https://publicfiles.fcc.gov/fm-profile/WMPZ/rss
Tennessee,Chattanooga,WUSY HD-2 - Real 97.7 - Mainstream Urban,Unknown Format,No,No,
Tennessee,Chattanooga,WPTP-LP 100.1 - Urban Gospel,Unknown Format,No,No,
Tennessee,Jackson,WFKX,KIX 95.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WFKX/rss
Tennessee,Jackson,WYJJ,JJ 97.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WYJJ/rss
Tennessee,Jackson,WJAK - Hot 96.1 - 96.1/1460 - Urban contemporary,Unknown Format,No,No,
Tennessee,Johnson City,WWTB,105.3 The Beat,No,No,https://publicfiles.fcc.gov/am-profile/WWTB/rss
Texas,Dallas/Fort Worth,KGGR,KGGR 1040AM,No,Yes,https://publicfiles.fcc.gov/am-profile/KGGR/rss
Texas,Dallas/Fort Worth,KHVN/KKGM/K237HD,Dallas’ BIN,No,Yes,https://publicfiles.fcc.gov/am-profile/KHVN/rss
Texas,Dallas/Fort Worth,KBFB,97.9 The Beat,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBFB/rss
Texas,Dallas/Fort Worth,KKDA-FM,K104,No,Yes,https://publicfiles.fcc.gov/am-profile/KKDA/rss
Texas,Dallas/Fort Worth,KRNB,Smooth R&B 105.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/KRNB/rss
Texas,Dallas/Fort Worth,KZMJ,Majic 94.5,No,Yes,https://publicfiles.fcc.gov/fm-profile/KZMJ/rss
Texas,Dallas/Fort Worth,KDXX/KESS-FM - Latino Mix 107.9/107.1 - Spanish rhythmic,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KDXX/rss
Texas,Houston,KCOH,1230 The Source,Yes,Yes,https://publicfiles.fcc.gov/am-profile/KCOH/rss
Texas,Houston,KYOK,KYOK AM 1140 & FM 92.3,No,Yes,https://publicfiles.fcc.gov/am-profile/KYOK/rss
Texas,Houston,KWWJ,Gospel 96.9 FM & 1360 AM KWWJ,No,Yes,https://publicfiles.fcc.gov/am-profile/KWWJ/rss
Texas,Houston,KBXX,97.9 The Box,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KBXX/rss
Texas,Houston,KMJQ,Majic 102.1,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KMJQ/rss
Texas,Houston,KQBT,93.7 The Beat,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KQBT/rss
Texas,Houston,KMAZ-LP - Amazing 102.5 - Urban Adult Contemporary/Urban Gospel,Unknown Format,No,No,
Texas,Houston,KXYZ - Houston's BIN 1320 - Black-oriented news,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/KXYZ/rss
Texas,Houston,KAMA-FM - Latino Mix 104.9 - Spanish rhythmic,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/KAMA/rss
Texas,Houston,KROI/KMJQ HD-2 - Praise 92.1 & 102.1 HD-2 - Urban Gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KROI/rss
Texas,San Antonio,KCHL,Gospel 92.1 FM & 1480 AM,Yes,Yes,https://publicfiles.fcc.gov/am-profile/KCHL/rss
Texas,San Antonio,KRTU-HD2/KROV-FM,91.7 HD-2 KROV-FM,No,No,
Texas,San Antonio,KBBT,98.5 The Beat,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBBT/rss
Texas,San Antonio,KTFM-HD2/K233DB - We 94.5 - Rhythmic Contemporary/Hip Hop,Unknown Format,No,No,
Texas,San Antonio,KVBH - Vibe 107.5 - Rhythmic Adult Contemporary,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KVBH/rss
Texas,San Antonio,KZEP-FM - 104.5 Latino Hits - Spanish CHR,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KZEP-FM/rss
Texas,Austin,KAZI,KAZI 88.7,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KAZI/rss
Texas,Austin,KKMJ-HD3/K240EL,Hot 95.9 ,No,No,
Texas,Austin,KPEZ,102.3 The Beat,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KPEZ/rss
Texas,Austin,KGSR - Latino 93.3 - Spanish rhythmic,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KGSR/rss
Texas,Beaumont/Port Arthur,KZZB,"KZZB, Rejoice 990",No,Yes,https://publicfiles.fcc.gov/am-profile/KZZB/rss
Texas,Beaumont/Port Arthur,KTCX,Magic 102.5,No,Yes,https://publicfiles.fcc.gov/fm-profile/KTCX/rss
Texas,Beaumont/Port Arthur,KKMY,104.5 KISS-FM,No,Yes,https://publicfiles.fcc.gov/fm-profile/KKMY/rss
Texas,Beaumont/Port Arthur,KKMY HD-2/K277AG,103.3 The Beat,No,No,
Texas,Amarillo,KQIZ-FM,93.1 The Beat,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KQIZ-FM/rss
Texas,Abilene,KTJK-HD2 - Infinity FM - Rhythmic Top 40,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KTJK/rss
Texas,Lubbock,KBTE,104.9 The Beat,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBTE/rss
Texas,Lubbock,KLZK-HD2/K222CQ, 92.3 The Vibe,No,No,
Texas,Killeen/Temple,KIIZ-FM,Z92.3,No,Yes,https://publicfiles.fcc.gov/fm-profile/KIIZ-FM/rss
Texas,Killeen/Temple,KSSM,My Kiss 103.1,No,Yes,https://publicfiles.fcc.gov/fm-profile/KSSM/rss
Texas,Killeen/Temple,KOOC,B106,No,Yes,https://publicfiles.fcc.gov/fm-profile/KOOC/rss
Texas,Odessa/Midland,KZBT,B93,No,Yes,https://publicfiles.fcc.gov/fm-profile/KZBT/rss
Texas,Wichita Falls,KQXC-FM,Hot 103.9,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KQXC-FM/rss
Texas,Corpus Christi,KZFM,Hot Z95,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KZFM/rss
Texas,Corpus Christi,KNDA,102.9 Da Bomb,No,Yes,https://publicfiles.fcc.gov/fm-profile/KNDA/rss
Texas,Corpus Christi,KOUL - Fuego Radio 107.7 & 103.3 - Bilingual Rhythmic CHR,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KOUL/rss
Texas,El Paso,KPRR,Power 102,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KPRR/rss
Texas,El Paso,KPRR-HD2 - Hot 93.5 - Rhythmic Oldies/Classic Hip Hop,Unknown Format,No,No,
Texas,McAllen/Brownsville/Harlingen,KBFM,Wild 104,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBFM/rss
Texas,McAllen/Brownsville/Harlingen,KKPS - Fuego 99.5 - Bilingual Rhythmic CHR,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KKPS/rss
Texas,Tyler/Longview,KGLD - Gospel 1330 & 104.9 - Urban Gospel (Tyler),Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/KGLD/rss
Texas,Tyler/Longview,KBLZ / KAZE,102.7 / 106.9 The Blaze,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBLZ/rss
Texas,Tyler/Longview,KISX,107.3 Kiss-FM,No,Yes,https://publicfiles.fcc.gov/fm-profile/KISX/rss
Texas,Lufkin/Nacogdoches,KZXL - Hot 96.3 - Urban Contemporary,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KZXL/rss
Texas,Lufkin/Nacogdoches,KSML - Power 103.7 - Urban Gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/KSML/rss
Texas,Texarkana,KZRB,B103.5,No,Yes,https://publicfiles.fcc.gov/fm-profile/KZRB/rss
Texas,Texarkana,KTOY,104.7 KTOY,Yes,No,https://publicfiles.fcc.gov/fm-profile/KTOY/rss
Texas,Texarkana,KMJI - Majic 93.3 - Urban Contemporary,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/KMJI/rss
Texas,Waco,KWBT,Magic 94.5,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KWBT/rss
Texas,Waco,KBGO-HD2/K236BR - Z95.1 - Urban contemporary,Unknown Format,No,No,
Texas,Waco,KBHT-HD4/K297CC - The Beat 107.3 - Urban contemporary/Hip-Hop,Unknown Format,No,No,
Texas,Jacksonville,KJTX,104.5 KJTX,No,Yes,https://publicfiles.fcc.gov/fm-profile/KJTX/rss
Texas,San Angelo,KMDX - 106.1 MDX - Rhythmic contemporary,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KMDX/rss
Texas,Bryan/College Station,KBXT - 101.9 The Beat - Urban Contemporary,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/KBXT/rss
Utah,Salt Lake City,KUUU,92.5 The Beat,No,Yes,https://publicfiles.fcc.gov/fm-profile/KUUU/rss
Utah,Salt Lake City,KBMG - Latino 106.3 - Spanish CHR,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/KBMG/rss
Vermont,Burlington,WGPL,WGPL 1350 AM,No,No,https://publicfiles.fcc.gov/am-profile/WGPL/rss
Vermont,Burlington,WPCE,Peace Radio 1400 AM - Urban contemporary gospel,No,No,https://publicfiles.fcc.gov/am-profile/WPCE/rss
Vermont,Burlington,WFMI,Rejoice 100.9FM,No,No,https://publicfiles.fcc.gov/fm-profile/WFMI/rss
Vermont,Burlington,WHBT-FM,92.1 The Beat,No,No,https://publicfiles.fcc.gov/am-profile/WHBT/rss
Vermont,Burlington,WNVZ,Z104,No,No,https://publicfiles.fcc.gov/fm-profile/WNVZ/rss
Vermont,Burlington,WMTO-LD/WXTG-FM - Streetz 87.7 & 102.1 - Urban contemporary,Unknown Format,No,No,
Vermont,Burlington,WNSB,Hot 91.1,No,No,https://publicfiles.fcc.gov/fm-profile/WKLU/rss
Vermont,Burlington,WOWI,103 Jamz,No,No,https://publicfiles.fcc.gov/fm-profile/WOWI/rss
Vermont,Burlington,WVKL,95-7 R&B,No,No,https://publicfiles.fcc.gov/fm-profile/WVKL/rss
Vermont,Burlington,WNOH - Norfolk's BIN 105.3 - Black-oriented news,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/WNOH/rss
Vermont,Burlington,WVBW-FM - 100.5 The Vibe - Urban adult hits,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/WVBW-FM/rss
Vermont,Burlington,WVXX - La Selecta 103.3 FM 1050 AM - Spanish tropical,Unknown Format,No,No,https://publicfiles.fcc.gov/am-profile/WVXX/rss
Virginia,Norfolk/Virginia Beach/Newport News,WGPL,WGPL 1350 AM,No,Yes,https://publicfiles.fcc.gov/am-profile/WGPL/rss
Virginia,Norfolk/Virginia Beach/Newport News,WPCE,Peace Radio 1400 AM - Urban contemporary gospel,No,Yes,https://publicfiles.fcc.gov/am-profile/WPCE/rss
Virginia,Norfolk/Virginia Beach/Newport News,WFMI,Rejoice 100.9FM,No,No,https://publicfiles.fcc.gov/fm-profile/WFMI/rss
Virginia,Norfolk/Virginia Beach/Newport News,WHBT-FM,92.1 The Beat,No,No,https://publicfiles.fcc.gov/am-profile/WHBT/rss
Virginia,Norfolk/Virginia Beach/Newport News,WNVZ,Z104,No,Yes,https://publicfiles.fcc.gov/fm-profile/WNVZ/rss
Virginia,Norfolk/Virginia Beach/Newport News,WMTO-LD/WXTG-FM - Streetz 87.7 & 102.1 - Urban contemporary,Unknown Format,No,Yes,
Virginia,Norfolk/Virginia Beach/Newport News,WNSB,Hot 91.1,No,No,https://publicfiles.fcc.gov/fm-profile/WKLU/rss
Virginia,Norfolk/Virginia Beach/Newport News,WOWI,103 Jamz,No,Yes,https://publicfiles.fcc.gov/fm-profile/WOWI/rss
Virginia,Norfolk/Virginia Beach/Newport News,WVKL,95-7 R&B,No,Yes,https://publicfiles.fcc.gov/fm-profile/WVKL/rss
Virginia,Norfolk/Virginia Beach/Newport News,WNOH - Norfolk's BIN 105.3 - Black-oriented news,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/WNOH/rss
Virginia,Norfolk/Virginia Beach/Newport News,WVBW-FM - 100.5 The Vibe - Urban adult hits,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/WVBW-FM/rss
Virginia,Norfolk/Virginia Beach/Newport News,WVXX - La Selecta 103.3 FM 1050 AM - Spanish tropical,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WVXX/rss
Virginia,Richmond,WPZZ,Praise 104.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WPZZ/rss
Virginia,Richmond,WREJ - Rejoice 101.3/990AM - Urban contemporary gospel,Unknown Format,No,No,
Virginia,Richmond,WBTJ,106.5 The Beat,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WBTJ/rss
Virginia,Richmond,WCDX,iPower 92-1/104-1,No,Yes,https://publicfiles.fcc.gov/fm-profile/WCDX/rss
Virginia,Richmond,WKJS/WKJM,99.3/105.7 Kiss FM,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WKJS/rss
Virginia,Richmond,WXGI/WTPS - 99.5/102.7 The Box - Classic Hip Hop,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WXGI/rss
Virginia,Richmond,WQCN-LP - The Choice 105.3FM - Gospel,Unknown Format,No,No,
Virginia,Roanoke/Lynchburg,WLLL,Gospel Radio AM930,No,Yes,https://publicfiles.fcc.gov/am-profile/WLLL/rss
Virginia,Roanoke/Lynchburg,WVBE-FM and WVBB,Vibe 100.1 & 97.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WVBE-FM/rss
Virginia,Roanoke/Lynchburg,WROV-HD2/W244AV - Roanoke's BIN 96.7 - Black-oriented news,Unknown Format,No,No,
Virginia,Roanoke/Lynchburg,WJJS/WJJX - 93.5 & 102.7 JJS Rhythmic Top 40,Unknown Format,No,Yes,https://publicfiles.fcc.gov/fm-profile/WJJS/rss
Virginia,Lawrenceville,"WHLQ - Mix 105.5 - Urban contemporary gospel, Urban oldies, Southern soul",Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/WHLQ/rss
Virginia,South Hill,WSHV - 967WSHV - Urban oldies,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WSHV/rss
Virginia,Charlottesville,WVAI-LP - 101 Jamz - Urban contemporary,Unknown Format,No,No,
Virginia,Hampton Roads,WHOV,88.1 WHOV,No,Yes,https://publicfiles.fcc.gov/fm-profile/WHOV/rss
Virginia,Hampton Roads,WTJZ/W223CT/W285FM - Praise 104.9 - Urban gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WTJZ/rss
Virginia,Hampton Roads,WXTG - The Groove - Classic soul/Urban oldies,Unknown Format,No,No,
Virginia,Pulaski,WBLB - Family 1340 - Southern gospel/Black gospel,Unknown Format,No,No,
Virginia,Danville,WDVA - Black gospel,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WDVA/rss
Virginia,Danville,WKBY - Inspirational 1080 - Black gospel/Religious,Unknown Format,No,No,
Virginia,Marion,WHNK - Praise N’ Glory Radio - Black gospel,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WHNK/rss
Virginia,Franklin,WJZU - Praise 99.1FM & 1250AM - Black gospel,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WJZU/rss
Virginia,South Boston,WSBV - Black gospel,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WSBV/rss
Washington,Seattle/Tacoma,KHHO - Seattle's BIN 850 - Black-oriented news,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/KHHO/rss
Washington,Seattle/Tacoma,KYIZ,1620 - Z-Twins,No,Yes,https://publicfiles.fcc.gov/am-profile/KYIZ/rss
Washington,Seattle/Tacoma,KRIZ,1420 - Z-Twins,No,Yes,https://publicfiles.fcc.gov/am-profile/KRIZ/rss
Washington,Seattle/Tacoma,KHTP,HOT 103.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/KHTP/rss
Washington,Seattle/Tacoma,KUBE-HD2 - KUBE 93.3 HD2 - Urban Contemporary,Unknown Format,No,No,https://publicfiles.fcc.gov/am-profile/KUBE/rss
Washington,Spokane,KEZE,Hot 96.9,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KEZE/rss
Washington,Spokane,KZFS - Hooptown 101.5 - Classic hip hop,Unknown Format,Yes,Yes,https://publicfiles.fcc.gov/am-profile/KZFS/rss
Washington,Yakima,KHHK,Hot 99.7,Yes,Yes,https://publicfiles.fcc.gov/fm-profile/KHHK/rss
West Virginia,Charleston,WRVZ - 107.3 The Beat,Rhythmic contemporary,No,Yes,https://publicfiles.fcc.gov/fm-profile/WRVZ/rss
West Virginia,Martinsburg,WDLD - Live 96.7 - Rhythmic Top 40,Unknown Format,No,No,https://publicfiles.fcc.gov/fm-profile/WDLD/rss
West Virginia,Mount Pleasant,WTHQ - 94Q FM - Rhythmic Top 40,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WTHQ/rss
Wisconsin,Madison,WJQM,93.1 Jamz,No,Yes,https://publicfiles.fcc.gov/fm-profile/WJQM/rss
Wisconsin,Milwaukee,WGLB - WGLB 1560 AM & 96.1 FM - Urban Gospel,Unknown Format,No,Yes,https://publicfiles.fcc.gov/am-profile/WGLB/rss
Wisconsin,Milwaukee,WJMR-FM,Jammin' 98.3,No,Yes,https://publicfiles.fcc.gov/fm-profile/WJMR-FM/rss
Wisconsin,Milwaukee,WKKV,V-100.7,No,Yes,https://publicfiles.fcc.gov/fm-profile/WKKV-FM/rss
Wisconsin,Milwaukee,WNOV,The Voice 106.5 & 860,Yes,Yes,https://publicfiles.fcc.gov/am-profile/WNOV/rss
Wisconsin,Milwaukee,WXSS HD-2 - Hot 105.7 - Urban Contemporary/Hip Hop,Unknown Format,No,No,
Wisconsin,Milwaukee,WGKB - 101.7 The Truth,Black talk,No,Yes,https://publicfiles.fcc.gov/am-profile/WGKB/rss
Wyoming,Cheyenne,KARS-FM - Power 102.9 - Rhythmic Top 40/Hip Hop,Unknown Format,No,No,
